file_id	pts_id	samp_id	samp_id1	file_name	file_path
2b58de13-21c6-48f2-8d55-310234ad916c	869f8a17-bced-4002-bd60-99df84a03b93	TCGA-G3-A7M5-01A-11D-A341-05	TCGA-G3-A7M5-01A-11	6dabf764-fd5f-49ca-ace6-63d9d3046141.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b58de13-21c6-48f2-8d55-310234ad916c/6dabf764-fd5f-49ca-ace6-63d9d3046141.methylation_array.sesame.level3betas.txt
2b63175e-747b-4606-b841-8e7efb7b1273	955d4263-61f7-42e8-8a6e-772a0d6c209d	TCGA-E9-A1N6-01A-11D-A145-05	TCGA-E9-A1N6-01A-11	8fbada6b-623e-4a38-a1c9-30c95d4e45be.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b63175e-747b-4606-b841-8e7efb7b1273/8fbada6b-623e-4a38-a1c9-30c95d4e45be.methylation_array.sesame.level3betas.txt
2b63f66b-a028-424f-a897-57b09694a303	8cc6bcec-65df-46a9-a88c-09762a132857	TCGA-MP-A4SY-01A-21D-A24U-05	TCGA-MP-A4SY-01A-21	2f7be5af-00bd-4b1a-93f0-24b59de56c2b.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b63f66b-a028-424f-a897-57b09694a303/2f7be5af-00bd-4b1a-93f0-24b59de56c2b.methylation_array.sesame.level3betas.txt
2b6c3d0e-f0cb-44b4-a878-81c13c0971ea	3e775c99-ceda-4246-8d6f-0f58ca5097c8	TCGA-D8-A1JM-01A-11D-A13K-05	TCGA-D8-A1JM-01A-11	6d3fa2ec-61c4-4c57-a16d-680cc447ea50.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b6c3d0e-f0cb-44b4-a878-81c13c0971ea/6d3fa2ec-61c4-4c57-a16d-680cc447ea50.methylation_array.sesame.level3betas.txt
2b714a3e-267f-4156-91ff-ab75f9a10dff	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ-01A-12D-A19K-05	TCGA-ET-A2MZ-01A-12	4ca029a0-9552-4d77-8d69-65037805237c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b714a3e-267f-4156-91ff-ab75f9a10dff/4ca029a0-9552-4d77-8d69-65037805237c.methylation_array.sesame.level3betas.txt
2b743928-56f9-4a0e-836e-013316373b8a	ea54dbad-1b23-41cc-9378-d4002a8fca51	TCGA-G8-6325-01A-11D-2211-05	TCGA-G8-6325-01A-11	18bd281a-fe93-4658-b2e8-b5310c778a8a.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b743928-56f9-4a0e-836e-013316373b8a/18bd281a-fe93-4658-b2e8-b5310c778a8a.methylation_array.sesame.level3betas.txt
2b82fcaf-dcc3-4eee-8ea7-1ebbb67fe05b	644f0c64-c710-4faa-ada5-cbb9a52acf93	TCGA-94-A5I6-01A-21D-A27L-05	TCGA-94-A5I6-01A-21	b155e9c5-4882-491f-85ea-28eba36aa9f5.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b82fcaf-dcc3-4eee-8ea7-1ebbb67fe05b/b155e9c5-4882-491f-85ea-28eba36aa9f5.methylation_array.sesame.level3betas.txt
2b881cf8-78af-49bc-b721-fa766f139424	8b3c068d-5090-4030-8e7e-39da005dee79	TCGA-A4-A4ZT-01A-11D-A26R-05	TCGA-A4-A4ZT-01A-11	13fab666-6e02-47dc-8177-c9ca126baaa9.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b881cf8-78af-49bc-b721-fa766f139424/13fab666-6e02-47dc-8177-c9ca126baaa9.methylation_array.sesame.level3betas.txt
2b8be055-a2a2-4596-9191-5f316a8ef2dd	608ef42f-ccd7-4ae0-8156-8775a0f09bcf	TCGA-R6-A8WG-01A-11D-A37D-05	TCGA-R6-A8WG-01A-11	bd8ca1f0-f6c3-416c-83d9-6e4806e1ebdf.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b8be055-a2a2-4596-9191-5f316a8ef2dd/bd8ca1f0-f6c3-416c-83d9-6e4806e1ebdf.methylation_array.sesame.level3betas.txt
2b9e5d5a-9e03-4ac3-8bcb-3d8ebd285ddf	3b1e2bd6-3d32-40f7-9b32-0df32dfcbc72	TCGA-DJ-A1QI-01A-11D-A14Z-05	TCGA-DJ-A1QI-01A-11	1159e89f-ba27-4079-951f-8e5a7b7a017c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2b9e5d5a-9e03-4ac3-8bcb-3d8ebd285ddf/1159e89f-ba27-4079-951f-8e5a7b7a017c.methylation_array.sesame.level3betas.txt
2ba085a7-4a38-4981-a14f-c3da2533ac27	33283111-9a2f-4d5e-92a5-3435846404f7	TCGA-EJ-7781-01A-11D-2116-05	TCGA-EJ-7781-01A-11	41ecb227-8638-4fec-8529-f87126967460.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2ba085a7-4a38-4981-a14f-c3da2533ac27/41ecb227-8638-4fec-8529-f87126967460.methylation_array.sesame.level3betas.txt
2ba5be83-6e66-4af4-bf34-72d90a270168	5cdaa0c8-27b8-4552-9dcd-20d67b1eb70f	TCGA-ET-A3DS-01A-11D-A19K-05	TCGA-ET-A3DS-01A-11	a9dbd7bc-22a1-4f1a-98f7-434c76afd550.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2ba5be83-6e66-4af4-bf34-72d90a270168/a9dbd7bc-22a1-4f1a-98f7-434c76afd550.methylation_array.sesame.level3betas.txt
2bb3b867-abb2-4247-9a52-144f2dbe9a16	d4f66f06-9289-45c1-b9eb-aaef991a4bb6	TCGA-HV-A5A3-01A-11D-A26Q-05	TCGA-HV-A5A3-01A-11	af463905-6b39-4e7e-9500-148ce85f4a73.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bb3b867-abb2-4247-9a52-144f2dbe9a16/af463905-6b39-4e7e-9500-148ce85f4a73.methylation_array.sesame.level3betas.txt
2bb55a07-86b0-44b5-a6e9-c8842cd5e3a9	4c0cf497-abea-4ea5-a207-e26f85f3bd18	TCGA-YT-A95H-01A-11D-A429-05	TCGA-YT-A95H-01A-11	df0ab71b-dcfc-4958-a91f-39c725d98c6c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bb55a07-86b0-44b5-a6e9-c8842cd5e3a9/df0ab71b-dcfc-4958-a91f-39c725d98c6c.methylation_array.sesame.level3betas.txt
2bb7d35d-981a-4dc3-a15b-0763862fe736	51b4e55c-5307-4a13-9b2a-fbd58575335e	TCGA-ER-A195-06A-11D-A19B-05	TCGA-ER-A195-06A-11	03ed24a7-4c4d-4849-8271-8a9a3a2f69d0.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bb7d35d-981a-4dc3-a15b-0763862fe736/03ed24a7-4c4d-4849-8271-8a9a3a2f69d0.methylation_array.sesame.level3betas.txt
2bbe986a-6049-421e-8ea3-be1115803acf	abe658e0-33f9-4f57-849b-dec4d20964d6	TCGA-G4-6314-01A-11D-1721-05	TCGA-G4-6314-01A-11	44a9f3a7-1038-48f9-9fa6-df54799e5427.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bbe986a-6049-421e-8ea3-be1115803acf/44a9f3a7-1038-48f9-9fa6-df54799e5427.methylation_array.sesame.level3betas.txt
2bc64cf9-4739-4362-bfe3-6533c043edf4	18e79a01-07a2-4cd5-b700-71d41724e041	TCGA-CH-5763-01A-11D-1578-05	TCGA-CH-5763-01A-11	9ffc8907-3732-44b3-9453-242bd152d33b.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bc64cf9-4739-4362-bfe3-6533c043edf4/9ffc8907-3732-44b3-9453-242bd152d33b.methylation_array.sesame.level3betas.txt
2bc68c29-9c0a-4076-a7a9-7b1a187aa99f	9ea39314-e0fe-5483-a0d5-cc8659257a31	TARGET-20-PANCSC-14A-01D	TARGET-20-PANCSC-14A-01D	f4a5505a-f819-434b-8f84-498ce19823cb.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bc68c29-9c0a-4076-a7a9-7b1a187aa99f/f4a5505a-f819-434b-8f84-498ce19823cb.methylation_array.sesame.level3betas.txt
2bcb34a9-034f-4acf-b049-945662e662b2	839b660c-98fe-4468-a2b3-408594350250	TCGA-CQ-6221-01A-11D-2079-05	TCGA-CQ-6221-01A-11	bfc5966a-9896-4c89-bd96-f9393105de3c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bcb34a9-034f-4acf-b049-945662e662b2/bfc5966a-9896-4c89-bd96-f9393105de3c.methylation_array.sesame.level3betas.txt
2bcd651b-b6f6-4c70-bd66-4f0c7e51fc8c	50ce4f2f-894c-5f2d-a816-03b600c30eda	TARGET-20-PATDHA-04A-01D	TARGET-20-PATDHA-04A-01D	87772053-09f9-4470-b1a1-2f4344e040f7.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bcd651b-b6f6-4c70-bd66-4f0c7e51fc8c/87772053-09f9-4470-b1a1-2f4344e040f7.methylation_array.sesame.level3betas.txt
2bd12058-f8ba-458e-b135-db0e688d5161	3f24fab2-2990-587f-ab59-7f99fffefd5c	TARGET-30-PAKGCI-01A-01D	TARGET-30-PAKGCI-01A-01D	758bb0e3-ff8c-43fb-b7fa-8080b30d461c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bd12058-f8ba-458e-b135-db0e688d5161/758bb0e3-ff8c-43fb-b7fa-8080b30d461c.methylation_array.sesame.level3betas.txt
2bd2ca2a-5a72-4878-983a-fb63e646df53	20768995-afe7-52c5-b305-1fae8253fb88	TARGET-40-PAKXLD-01A-01D	TARGET-40-PAKXLD-01A-01D	6a54a3d2-0e67-42a6-8398-80f3b3bfcd58.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bd2ca2a-5a72-4878-983a-fb63e646df53/6a54a3d2-0e67-42a6-8398-80f3b3bfcd58.methylation_array.sesame.level3betas.txt
2be3539a-e37e-4d2e-ae62-0ddcab7fda96	fec8549c-9328-47b3-8266-f446db5b7ae9	TCGA-2G-AAGP-01A-11D-A42Z-05	TCGA-2G-AAGP-01A-11	0531cd20-1f16-4648-afa4-a53941b918c0.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2be3539a-e37e-4d2e-ae62-0ddcab7fda96/0531cd20-1f16-4648-afa4-a53941b918c0.methylation_array.sesame.level3betas.txt
2beee40e-7f93-4a98-98d7-8dead741e130	0c459149-0dfe-4206-b50b-db79180ebb57	TCGA-G9-6494-11A-01D-1787-05	TCGA-G9-6494-11A-01	b0f4db65-f2b7-4af3-8daf-7875e5213bb9.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2beee40e-7f93-4a98-98d7-8dead741e130/b0f4db65-f2b7-4af3-8daf-7875e5213bb9.methylation_array.sesame.level3betas.txt
2bf2612d-bccb-417e-91bb-323f24bb11e1	2795badd-5c70-442d-8780-8f458539d506	TCGA-VR-A8Q7-01A-11D-A37D-05	TCGA-VR-A8Q7-01A-11	d6e37990-c61d-4787-bb45-6cfc955d5be4.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bf2612d-bccb-417e-91bb-323f24bb11e1/d6e37990-c61d-4787-bb45-6cfc955d5be4.methylation_array.sesame.level3betas.txt
2bf3f6b4-93e8-4e54-a703-5f6daa70c60d	0fe909ea-d52c-4b71-816f-57f62d4a5744	TCGA-86-8054-01A-11D-2239-05	TCGA-86-8054-01A-11	cdb105d7-5adb-41e3-8f46-682191a5cb82.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bf3f6b4-93e8-4e54-a703-5f6daa70c60d/cdb105d7-5adb-41e3-8f46-682191a5cb82.methylation_array.sesame.level3betas.txt
2bf4fa90-6e15-4512-ac9c-a3c18557966f	f3f024c2-52f1-400e-946c-398f5b72e6dc	TCGA-50-5941-01A-11D-1756-05	TCGA-50-5941-01A-11	b847f008-a094-4d97-b6c6-de4e1eb99d0b.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bf4fa90-6e15-4512-ac9c-a3c18557966f/b847f008-a094-4d97-b6c6-de4e1eb99d0b.methylation_array.sesame.level3betas.txt
2bf8b71c-be12-484d-ba80-7dee5eb9e3a4	5898434d-cfa3-4515-a0c0-810d7e515120	TCGA-3A-A9IR-01A-11D-A38H-05	TCGA-3A-A9IR-01A-11	8c99a2f2-c45a-41c4-9a68-6e36e6f3dc1e.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bf8b71c-be12-484d-ba80-7dee5eb9e3a4/8c99a2f2-c45a-41c4-9a68-6e36e6f3dc1e.methylation_array.sesame.level3betas.txt
2bfed878-7d46-4c8e-9d47-ff546790b947	661967e5-94b3-4f98-9402-6ab137893c16	TCGA-YF-AA3L-01A-11D-A38H-05	TCGA-YF-AA3L-01A-11	34e5e163-f495-4ecb-99c5-3e6205992370.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2bfed878-7d46-4c8e-9d47-ff546790b947/34e5e163-f495-4ecb-99c5-3e6205992370.methylation_array.sesame.level3betas.txt
2c049f11-0b88-4fad-b21d-1517b876498b	d5ea6520-e446-43d2-9883-441f70d80359	TCGA-E8-A413-01A-21D-A23O-05	TCGA-E8-A413-01A-21	3804a748-6ff1-430e-a258-91de85f2480d.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c049f11-0b88-4fad-b21d-1517b876498b/3804a748-6ff1-430e-a258-91de85f2480d.methylation_array.sesame.level3betas.txt
2c04ca8f-0042-40c5-95a2-e9e847f97867	8d3ccaf0-872a-4ee3-b4b7-847180fec3ab	TCGA-XP-A8T8-01A-11D-A36K-05	TCGA-XP-A8T8-01A-11	3242cfb8-8f78-4608-ab27-74e56d7740d2.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c04ca8f-0042-40c5-95a2-e9e847f97867/3242cfb8-8f78-4608-ab27-74e56d7740d2.methylation_array.sesame.level3betas.txt
2c0fb5b9-6884-4bc5-8201-ee13ff83adc3	1701f4ad-58c5-40d8-90c4-99e3acac0104	TCGA-DB-A4XE-01A-11D-A27L-05	TCGA-DB-A4XE-01A-11	08d76624-f6eb-4058-b4eb-fe7e31d287e4.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c0fb5b9-6884-4bc5-8201-ee13ff83adc3/08d76624-f6eb-4058-b4eb-fe7e31d287e4.methylation_array.sesame.level3betas.txt
2c141c3c-fdd4-4d9e-92e8-dd74be6381a5	a80b0fab-6189-497f-997f-77234b69179c	TCGA-S9-A7IX-01A-12D-A34D-05	TCGA-S9-A7IX-01A-12	1f301b21-8c83-496e-b06a-1d9f900138f5.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c141c3c-fdd4-4d9e-92e8-dd74be6381a5/1f301b21-8c83-496e-b06a-1d9f900138f5.methylation_array.sesame.level3betas.txt
2c1a80c3-7356-4497-b2d4-f37088d0fd78	134223bd-5c03-4854-a034-ebd2c527833e	TCGA-CQ-A4C7-01A-11D-A254-05	TCGA-CQ-A4C7-01A-11	b6a5a4e2-06f5-4319-aa2b-b93ca62a8994.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c1a80c3-7356-4497-b2d4-f37088d0fd78/b6a5a4e2-06f5-4319-aa2b-b93ca62a8994.methylation_array.sesame.level3betas.txt
2c1ff38e-6647-42e0-9a22-fb3edec3c1f6	6d70e9cc-aa35-5a12-baae-3e32a9446b2a	TARGET-30-PAPEFE-01A-01D	TARGET-30-PAPEFE-01A-01D	dd8f27eb-0420-4267-a63b-50ea1c14024c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c1ff38e-6647-42e0-9a22-fb3edec3c1f6/dd8f27eb-0420-4267-a63b-50ea1c14024c.methylation_array.sesame.level3betas.txt
2c214b65-207f-45c4-9bb6-1f77d49ed95c	2b865f8c-539f-4cb2-8f08-41709e9511e5	TCGA-BK-A0CC-01A-21D-A27B-05	TCGA-BK-A0CC-01A-21	83326e21-cdd9-4fa3-9040-30000154338f.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c214b65-207f-45c4-9bb6-1f77d49ed95c/83326e21-cdd9-4fa3-9040-30000154338f.methylation_array.sesame.level3betas.txt
2c260b88-2569-46e6-97ed-c208dd4c92d0	52c35691-efca-42f5-a03e-02c9f872275c	TCGA-C8-A1HK-01A-21D-A13K-05	TCGA-C8-A1HK-01A-21	61f3479a-2690-4c0f-b725-4f95b9d65207.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c260b88-2569-46e6-97ed-c208dd4c92d0/61f3479a-2690-4c0f-b725-4f95b9d65207.methylation_array.sesame.level3betas.txt
2c2a76e7-2d1c-4711-adb3-074182665eb7	948a9bbc-60b0-4fb7-a707-76bc41294217	TCGA-LG-A9QD-01A-11D-A383-05	TCGA-LG-A9QD-01A-11	0ef4ee80-0c2b-46ce-891b-839c9da6e9a9.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c2a76e7-2d1c-4711-adb3-074182665eb7/0ef4ee80-0c2b-46ce-891b-839c9da6e9a9.methylation_array.sesame.level3betas.txt
2c2c2612-7649-4550-bacf-a245da8b304b	0ce8d92b-54e2-45d4-a551-0faf94a27d46	TCGA-HT-7611-01A-11D-2399-05	TCGA-HT-7611-01A-11	38e96625-4dbf-44c0-80a0-bd6990385927.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c2c2612-7649-4550-bacf-a245da8b304b/38e96625-4dbf-44c0-80a0-bd6990385927.methylation_array.sesame.level3betas.txt
2c30bf80-91c0-4087-8eb3-a4a1cfe84e69	848773a3-2f4a-4186-ab3f-de667129accf	TCGA-EW-A1PF-01A-11D-A145-05	TCGA-EW-A1PF-01A-11	89e6bcb2-fd72-41ee-9192-f70bc671b644.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c30bf80-91c0-4087-8eb3-a4a1cfe84e69/89e6bcb2-fd72-41ee-9192-f70bc671b644.methylation_array.sesame.level3betas.txt
2c34d05f-d6b1-4755-8f7b-f89362ca6bcc	886ce4a0-a78d-4976-9667-041385c9b6d5	TCGA-IZ-A6M8-01A-11D-A31Y-05	TCGA-IZ-A6M8-01A-11	375e39e1-02c1-4117-b01e-74e38d1dc376.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c34d05f-d6b1-4755-8f7b-f89362ca6bcc/375e39e1-02c1-4117-b01e-74e38d1dc376.methylation_array.sesame.level3betas.txt
2c3f2f88-d817-435e-80e5-b90f7d7d9652	bd48fa5e-0152-46f0-a4fa-8cf723ff2dcd	TCGA-FV-A495-01A-11D-A264-05	TCGA-FV-A495-01A-11	b16838f8-aff7-46e0-b030-3e452de748ba.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c3f2f88-d817-435e-80e5-b90f7d7d9652/b16838f8-aff7-46e0-b030-3e452de748ba.methylation_array.sesame.level3betas.txt
2c461031-55f5-499b-a3da-1b9b6a8d66f5	dd3a6357-9087-44b2-9956-f981e0de6f1c	TCGA-2F-A9KO-01A-11D-A38H-05	TCGA-2F-A9KO-01A-11	a88475e6-6957-435f-a276-7b750c390d0c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c461031-55f5-499b-a3da-1b9b6a8d66f5/a88475e6-6957-435f-a276-7b750c390d0c.methylation_array.sesame.level3betas.txt
2c465e6c-5759-49f4-b026-d2bf56bdb2e9	0f064588-2d7e-439a-90a6-dfa17bb8af15	TCGA-AP-A1DR-01A-11D-A138-05	TCGA-AP-A1DR-01A-11	6f8ca2ea-e9d5-47b4-8bfd-ad00f9595671.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c465e6c-5759-49f4-b026-d2bf56bdb2e9/6f8ca2ea-e9d5-47b4-8bfd-ad00f9595671.methylation_array.sesame.level3betas.txt
2c550c27-c85a-4d9e-a798-73ef30cc6e79	a3fd20b2-e001-44ab-9716-754e5ae70808	TCGA-55-8513-01A-11D-2398-05	TCGA-55-8513-01A-11	e6531b43-bdb6-4b56-87ed-64784ee9090d.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c550c27-c85a-4d9e-a798-73ef30cc6e79/e6531b43-bdb6-4b56-87ed-64784ee9090d.methylation_array.sesame.level3betas.txt
2c57859e-0e98-4bb7-b0d7-bb2d7316686d	1248516e-7552-4a33-a1ab-2884d551ef32	TCGA-X7-A8M3-01A-11D-A424-05	TCGA-X7-A8M3-01A-11	4c25e910-2acc-421c-8681-b8a56b3907f9.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c57859e-0e98-4bb7-b0d7-bb2d7316686d/4c25e910-2acc-421c-8681-b8a56b3907f9.methylation_array.sesame.level3betas.txt
2c5d4893-33e1-4d85-977f-890a96d005c7	85abfd69-cf72-43f6-a7dd-97056f22c91b	TCGA-FU-A23K-01A-11D-A16P-05	TCGA-FU-A23K-01A-11	8216db25-62ae-4495-8a51-89a2d97b0595.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c5d4893-33e1-4d85-977f-890a96d005c7/8216db25-62ae-4495-8a51-89a2d97b0595.methylation_array.sesame.level3betas.txt
2c5eb613-3507-429d-a5d8-b33084bd4e2f	43f0421c-6578-4d77-9314-ef0305c7efbd	TCGA-BR-6566-01A-11D-1801-05	TCGA-BR-6566-01A-11	1d374d97-4a54-4fd8-b889-a4e0506deb3a.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c5eb613-3507-429d-a5d8-b33084bd4e2f/1d374d97-4a54-4fd8-b889-a4e0506deb3a.methylation_array.sesame.level3betas.txt
2c5f9298-ac72-46f5-9b7b-57cbf7304aa7	8e9c3621-bc43-40d0-bb2d-0c8b7ade37c2	TCGA-DJ-A3V7-01A-11D-A23O-05	TCGA-DJ-A3V7-01A-11	1c974810-c9b5-487b-b4d5-fc6e0cc142a8.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c5f9298-ac72-46f5-9b7b-57cbf7304aa7/1c974810-c9b5-487b-b4d5-fc6e0cc142a8.methylation_array.sesame.level3betas.txt
2c61dd1b-b93b-4bbd-857e-7681c74dab4e	6a82a217-f7a2-4697-98a6-6c6553e8fac1	TCGA-CV-A6JT-01A-11D-A31M-05	TCGA-CV-A6JT-01A-11	6a475d85-4cf3-43d5-ac0c-a12a52602820.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c61dd1b-b93b-4bbd-857e-7681c74dab4e/6a475d85-4cf3-43d5-ac0c-a12a52602820.methylation_array.sesame.level3betas.txt
2c66798d-a204-4ba1-a6e2-5a7ca842c514	613adbb3-c2d1-4992-9953-c4fadd249001	TCGA-96-A4JK-01A-11D-A258-05	TCGA-96-A4JK-01A-11	28e18edc-613d-4cc9-8588-2fdd500ddc77.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c66798d-a204-4ba1-a6e2-5a7ca842c514/28e18edc-613d-4cc9-8588-2fdd500ddc77.methylation_array.sesame.level3betas.txt
2c78b0e0-7753-4373-a77d-de07f2b96b24	9964f447-92ad-4d1e-af20-11cf84fab7b0	TCGA-B6-A408-01A-12D-A244-05	TCGA-B6-A408-01A-12	5a602c1b-f39f-40d8-b6ee-e1156ba739a2.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c78b0e0-7753-4373-a77d-de07f2b96b24/5a602c1b-f39f-40d8-b6ee-e1156ba739a2.methylation_array.sesame.level3betas.txt
2c7f4417-b53b-4a95-ad5b-8f6d27c37067	9aea3437-572a-48c6-beb9-9bdbcb243875	TCGA-NI-A4U2-01A-11D-A28Y-05	TCGA-NI-A4U2-01A-11	68a72bda-906a-4592-9f84-b5340da9c0fe.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c7f4417-b53b-4a95-ad5b-8f6d27c37067/68a72bda-906a-4592-9f84-b5340da9c0fe.methylation_array.sesame.level3betas.txt
2c817c69-f27f-4bc8-bbc1-5a19ab3bf4ee	1b77d1e8-0a02-41de-a408-dcf33a43407a	TCGA-P5-A737-01A-11D-A32C-05	TCGA-P5-A737-01A-11	76ec2f31-f436-4192-9448-1964c912ac0c.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c817c69-f27f-4bc8-bbc1-5a19ab3bf4ee/76ec2f31-f436-4192-9448-1964c912ac0c.methylation_array.sesame.level3betas.txt
2c839ea5-9ca4-42cf-9e10-01d86b63dd96	e9fa66f5-282c-416a-9dcf-46714ea12fcf	TCGA-DI-A2QU-11A-11D-A18O-05	TCGA-DI-A2QU-11A-11	0b00a2bf-88a5-4814-af3c-252643ba23c7.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c839ea5-9ca4-42cf-9e10-01d86b63dd96/0b00a2bf-88a5-4814-af3c-252643ba23c7.methylation_array.sesame.level3betas.txt
2c88b6b2-69ae-4beb-b584-762e3004626c	457bf6de-ea0e-4588-a06f-055c808de158	TCGA-AB-2831-03A-01D-0741-05	TCGA-AB-2831-03A-01	ff7f7d14-5fb7-44bc-b67a-d07610873330.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c88b6b2-69ae-4beb-b584-762e3004626c/ff7f7d14-5fb7-44bc-b67a-d07610873330.methylation_array.sesame.level3betas.txt
2c892b75-7692-442d-a429-3833a727d019	1fb5b4fd-8891-4a21-96b6-45d4b848cc66	TCGA-FR-A7U9-06A-11D-A34V-05	TCGA-FR-A7U9-06A-11	b72e0db7-37c2-482b-ab94-c797f3b2b502.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c892b75-7692-442d-a429-3833a727d019/b72e0db7-37c2-482b-ab94-c797f3b2b502.methylation_array.sesame.level3betas.txt
2c89fc35-b91e-45bd-a09f-2659c63938c1	1d7ffbe7-6139-412b-8739-8082a63a2b33	TCGA-G9-6356-01A-11D-1787-05	TCGA-G9-6356-01A-11	4f38ec5d-6f35-4a8f-91ea-411bb97f7962.methylation_array.sesame.level3betas.txt	/data2/rawdata/public/TCGA/RNA-Seq/2c89fc35-b91e-45bd-a09f-2659c63938c1/4f38ec5d-6f35-4a8f-91ea-411bb97f7962.methylation_array.sesame.level3betas.txt
